11_962.948,56.4325,0.529179,977.602,62.357,0.937095,954.15,65.2706,0.88439,951.248,100.614,0.858833,951.044,127.012,0.795894,1001.09,62.2596,0.928253,1021.92,94.6724,0.804382,1015.86,124.058,0.425742,977.802,135.852,0.860934,971.655,135.861,0.838061,971.708,188.911,0.832079,974.583,235.999,0.884354,998.172,133.046,0.857553,998.385,194.649,0.850392,1001.33,244.708,0.873702,957.186,56.29,0.368145,968.865,53.4728,0.528632,954.183,56.2218,0.0789198,977.612,47.5747,0.649698,998.364,256.567,0.806723,1010,253.578,0.737083,1001.31,247.617,0.768835,965.881,247.69,0.784219,957.074,244.746,0.840376,974.833,244.644,0.843774;859.844,59.2786,0.821808,856.88,79.9306,0.951369,833.556,80.0148,0.945616,833.406,109.373,0.866708,836.542,133.019,0.799421,874.628,79.8215,0.886933,883.357,103.579,0.884796,886.525,129.899,0.75161,859.822,135.918,0.862701,851.023,138.814,0.7892,854.031,191.822,0.698255,856.88,253.676,0.66915,871.675,133.052,0.81524,868.706,180.045,0.748941,856.995,250.665,0.475405,856.959,56.356,0.799614,859.979,56.3869,0.646132,842.339,56.3592,0.718615,862.947,56.3269,0.184178,859.889,268.35,0.324024,860.061,268.244,0.306891,853.997,262.416,0.265452,860.069,271.222,0.59817,856.908,271.225,0.601545,856.827,265.313,0.570969
12_962.909,56.4027,0.542361,977.599,62.3949,0.928827,954.139,65.2978,0.87927,951.239,103.386,0.861001,951.016,127.079,0.792147,1001.1,62.3068,0.921739,1024.62,94.6615,0.802175,1012.98,124.124,0.464528,977.8,135.937,0.85172,968.881,135.936,0.826988,971.713,191.78,0.829784,974.571,236.014,0.882946,998.185,135.909,0.84636,1001.08,194.724,0.851261,1001.34,244.748,0.882682,957.17,56.261,0.377533,968.849,53.4302,0.536227,954.191,53.4689,0.075845,977.632,47.5697,0.643149,1001.09,259.472,0.820247,1010.03,253.643,0.7411,1001.32,247.656,0.77813,965.876,247.713,0.776502,957.07,244.762,0.831537,974.821,244.653,0.846004;859.827,59.3093,0.823699,856.892,79.9571,0.957741,833.552,80.0381,0.946244,833.421,109.469,0.86256,839.284,135.863,0.794291,874.687,79.8412,0.892468,883.367,106.464,0.887702,886.455,132.894,0.717024,857.125,141.817,0.872604,848.147,144.682,0.796938,853.93,197.612,0.767271,854.018,250.651,0.71327,868.811,141.756,0.805524,862.846,194.779,0.83955,856.937,250.626,0.771108,856.926,56.3811,0.802861,859.98,56.3987,0.673398,842.337,56.3842,0.704405,862.951,56.3161,0.225105,859.86,268.315,0.560313,862.841,268.201,0.554693,854.016,262.397,0.480558,859.842,268.334,0.629223,853.948,268.252,0.588249,853.946,262.381,0.559841
13_962.967,56.4162,0.479343,977.633,62.336,0.93844,954.191,62.4245,0.884025,951.239,100.565,0.836796,951.074,127.049,0.785321,1001.13,62.2758,0.925473,1024.63,94.696,0.816446,1012.95,126.962,0.499748,977.772,133.029,0.869941,968.843,133.027,0.833837,971.716,188.86,0.829939,974.595,235.967,0.884388,998.155,133.005,0.85997,998.353,191.779,0.838995,1001.35,244.646,0.861276,959.973,56.2863,0.331456,971.669,53.4696,0.476914,954.221,53.4664,0.0713361,977.679,47.5851,0.603871,998.366,253.688,0.805604,1010.01,250.75,0.74517,1001.34,244.862,0.763939,962.983,247.681,0.78352,957.056,244.726,0.839424,977.549,244.632,0.850284;859.963,59.302,0.805126,856.915,79.9312,0.947567,836.271,80.0213,0.93358,833.49,115.238,0.839799,842.262,147.602,0.786118,874.676,79.8142,0.88242,883.335,106.352,0.865089,886.503,129.923,0.727612,859.809,141.806,0.858298,848.204,144.696,0.790123,853.926,197.58,0.71326,845.225,247.776,0.611418,871.681,138.893,0.794018,860.093,197.625,0.850834,856.85,250.756,0.806257,857.066,56.3772,0.799413,860.094,56.4127,0.605796,845.258,56.3504,0.705824,868.719,56.2619,0.134136,857.071,268.418,0.666589,860.002,268.332,0.684634,851.122,265.341,0.582053,854.018,268.275,0.504459,842.219,265.392,0.478214,842.321,253.679,0.463819
14_962.955,56.4085,0.483819,977.637,62.3488,0.935788,954.179,65.2053,0.884553,951.213,100.612,0.842433,951.033,127.067,0.792511,1001.14,62.2878,0.926267,1024.62,94.6942,0.833073,1010.03,126.994,0.563778,977.811,135.89,0.853722,971.643,135.897,0.827469,971.709,191.743,0.82792,974.588,235.995,0.885175,998.208,135.862,0.855169,1001.11,194.69,0.848992,1001.36,244.709,0.875215,959.967,56.273,0.332024,971.668,53.4523,0.479851,954.228,53.4086,0.0680798,977.686,47.5571,0.605059,1001.11,256.554,0.821587,1010.04,250.795,0.75116,1001.33,247.628,0.772719,965.854,247.711,0.785277,957.054,244.757,0.838083,977.533,244.654,0.851268;859.93,59.2534,0.81921,856.915,79.9401,0.948496,836.253,79.9924,0.925596,833.5,118.186,0.846532,842.266,150.496,0.805916,877.483,79.8438,0.888048,883.358,106.489,0.865608,889.393,130.102,0.653423,857.095,144.702,0.872921,845.258,144.765,0.795979,851.049,197.717,0.781312,848.144,250.662,0.708713,868.805,141.804,0.800114,860.069,197.754,0.881075,856.939,250.767,0.845942,857.025,56.3189,0.804572,860.093,56.3441,0.646107,845.219,56.3158,0.694629,868.773,53.5058,0.183109,859.869,271.243,0.64874,862.916,268.395,0.659943,853.986,265.306,0.547947,856.963,268.442,0.624773,845.18,268.342,0.596152,845.224,262.391,0.555093
15_962.963,56.412,0.456634,977.622,62.3311,0.940087,954.164,62.4203,0.884608,951.189,100.586,0.815898,951.051,127.041,0.736477,1001.13,62.2741,0.924881,1021.93,91.7953,0.800223,1015.87,124.097,0.449784,977.765,135.869,0.860895,968.799,135.862,0.824725,968.862,188.898,0.817802,974.558,236.013,0.878194,998.165,135.843,0.844865,998.359,191.822,0.837321,1001.33,244.634,0.870564,959.974,56.2738,0.315102,971.668,53.4603,0.453614,954.238,53.4186,0.0671222,977.68,47.5742,0.574138,1001.1,253.609,0.812522,1010.02,250.677,0.75438,1001.3,244.861,0.774072,962.985,247.699,0.781454,957.021,244.763,0.839078,974.823,244.66,0.852834;859.929,59.2915,0.791247,856.973,79.9478,0.934576,836.313,79.9892,0.899726,833.551,118.207,0.77669,839.441,150.565,0.795744,877.544,79.8668,0.904972,883.381,106.532,0.837562,889.333,130.074,0.676563,857.097,147.64,0.884954,845.263,147.675,0.808792,842.339,200.62,0.804633,839.335,250.645,0.764956,868.778,147.59,0.814098,860.046,200.665,0.90071,856.991,253.648,0.891936,857.036,56.3658,0.77094,860.089,56.3876,0.629716,845.24,56.3263,0.657149,865.891,56.2482,0.225523,857.067,271.217,0.745196,862.833,268.415,0.78627,856.85,265.326,0.671912,845.169,268.275,0.60974,836.412,268.186,0.626563,839.341,259.511,0.575798
16_962.939,56.4273,0.468889,977.613,62.3334,0.941653,954.142,62.4208,0.889705,951.217,100.593,0.841206,951.01,127.079,0.788309,1001.13,62.2854,0.925873,1021.9,97.562,0.810473,1012.96,126.974,0.486513,977.779,138.79,0.849347,968.811,138.782,0.816911,968.87,191.834,0.821485,974.573,238.863,0.883235,998.184,135.96,0.838857,1001.11,194.755,0.854803,1001.35,244.757,0.881993,959.96,56.2834,0.324737,971.66,53.4813,0.466152,954.231,53.3968,0.0663132,977.687,47.5704,0.586336,1001.1,256.602,0.818557,1010.04,253.613,0.746068,1001.32,247.667,0.773165,965.919,247.744,0.777633,957.073,244.798,0.833722,974.824,244.682,0.8525;860.008,59.2488,0.814051,856.966,79.9763,0.943668,836.346,79.9973,0.906597,836.287,121.175,0.850203,845.181,150.704,0.823179,877.499,79.9193,0.906376,880.672,109.458,0.8247,883.392,144.753,0.647257,857.099,147.619,0.881642,848.143,147.644,0.804338,848.189,200.669,0.821174,842.223,256.513,0.764309,868.755,147.573,0.806063,860.016,200.719,0.892841,856.975,256.543,0.868596,857.109,56.3044,0.808007,862.854,56.3454,0.6183,845.269,56.2875,0.717067,868.82,56.2706,0.140512,859.893,271.202,0.663098,862.869,268.386,0.668719,854.088,265.433,0.621876,851.125,271.176,0.681406,839.333,268.403,0.68313,839.39,265.399,0.669516
17_963.013,56.3731,0.432533,977.616,62.3225,0.941862,954.115,62.4185,0.891327,951.185,100.619,0.835233,951.021,127.114,0.751969,1001.15,62.2679,0.925253,1024.63,91.7946,0.797267,1015.86,124.025,0.430271,977.777,135.951,0.850085,968.795,135.941,0.817107,968.862,191.814,0.81683,974.555,238.879,0.878917,998.188,135.927,0.840006,1001.07,194.732,0.849182,1001.31,244.732,0.89129,960.026,53.5335,0.304598,971.714,53.415,0.431558,957.045,50.5555,0.076611,977.719,44.7088,0.546186,1001.11,256.554,0.824507,1010.01,250.795,0.75623,1001.27,247.65,0.780301,965.891,247.745,0.765548,957.05,244.807,0.825073,974.803,244.688,0.850085;860.04,59.2722,0.818954,856.952,79.9447,0.931227,836.35,79.9314,0.890123,833.429,115.243,0.807763,836.472,147.712,0.784363,877.474,79.9071,0.89421,880.67,106.613,0.751529,886.361,135.858,0.581382,859.831,144.718,0.870488,851.092,144.765,0.804228,851.122,200.527,0.80137,842.248,253.679,0.711928,871.667,144.67,0.794305,860.086,200.554,0.876264,857.007,253.69,0.857067,859.812,56.3226,0.819096,862.884,56.3765,0.61281,848.132,56.2682,0.702403,871.664,56.261,0.115376,860.01,271.179,0.655002,862.951,268.345,0.656282,854.086,265.433,0.598317,853.986,271.192,0.615182,839.399,268.421,0.598894,839.394,265.405,0.621475
18_963.01,56.3469,0.417538,977.6,62.3285,0.943299,954.092,65.2272,0.890885,951.16,100.617,0.840518,951.047,127.086,0.776828,1001.14,62.259,0.929351,1021.92,94.7013,0.832194,1007.15,127.002,0.59385,977.772,135.926,0.85495,968.79,135.931,0.819084,968.825,191.83,0.818473,971.835,238.953,0.881719,998.188,135.895,0.847889,1001.12,194.705,0.8516,1001.33,244.769,0.894757,960.026,53.5119,0.294194,971.7,53.3862,0.415854,957.093,50.5516,0.074581,977.704,44.6882,0.555877,1001.12,256.598,0.828009,1010.05,253.6,0.754788,1001.28,247.688,0.792409,965.874,247.776,0.77601,957.028,244.841,0.838038,974.784,244.744,0.857217;865.791,56.5483,0.798885,856.906,79.9253,0.925134,836.364,79.856,0.896229,833.526,121.133,0.869189,839.398,150.692,0.837108,871.755,79.9293,0.88994,880.58,112.359,0.785229,883.403,144.71,0.641788,857.029,150.474,0.88869,845.233,150.473,0.814389,842.287,203.563,0.81898,836.518,265.346,0.802002,865.795,150.462,0.824501,859.941,203.659,0.871802,856.954,262.455,0.875432,860.066,56.2571,0.801793,865.859,56.2971,0.404512,853.962,53.489,0.780556,0,0,0,859.893,274.172,0.684694,862.877,271.24,0.714904,854.075,268.301,0.638541,848.113,274.31,0.627807,836.417,274.198,0.657282,836.452,268.409,0.701373
19_965.849,56.3567,0.409447,977.602,62.3126,0.942387,954.091,65.2179,0.891082,951.147,100.576,0.831189,951.121,127.054,0.770809,1001.14,59.5255,0.929079,1021.91,94.6411,0.834849,1007.13,126.963,0.601265,977.765,133.05,0.864548,968.788,133.058,0.826529,968.858,191.743,0.818906,974.545,238.876,0.881871,998.173,133.016,0.860882,1001.1,191.837,0.846123,1001.33,244.691,0.884789,960.039,53.538,0.288944,971.719,53.4184,0.410238,957.069,53.3454,0.0802594,977.713,47.5573,0.537158,1001.13,256.531,0.83339,1010.05,250.761,0.76505,1001.28,247.618,0.784205,965.888,247.73,0.791932,957.046,244.8,0.84591,974.804,244.692,0.856233;865.867,59.2306,0.788952,856.875,79.9416,0.900807,836.416,79.8417,0.871006,833.567,121.201,0.777466,842.242,153.432,0.748657,868.784,79.9588,0.875219,880.442,121.155,0.70786,880.453,156.468,0.606349,856.952,153.494,0.886787,845.192,153.492,0.817283,845.173,212.384,0.77592,839.278,268.255,0.807023,862.871,153.507,0.860688,859.883,212.449,0.851334,856.96,262.477,0.864592,862.843,56.2773,0.794747,865.894,56.3091,0.354915,854.009,53.478,0.780881,0,0,0,859.929,274.218,0.627176,862.862,271.263,0.654948,856.825,268.278,0.618268,851.028,280.12,0.647015,836.49,277.187,0.652948,836.491,271.255,0.689732
20_963.01,56.3462,0.395265,977.594,62.3238,0.940726,954.087,65.2323,0.892608,951.159,100.547,0.828412,951.098,127.012,0.776423,1001.12,59.5333,0.929949,1024.62,94.6383,0.821226,1010.03,124.167,0.542906,977.777,135.848,0.857639,968.802,135.854,0.825919,968.858,191.757,0.818224,974.561,238.889,0.88254,998.187,133.036,0.858528,1001.12,194.644,0.846269,1001.34,244.714,0.887202,960.018,53.5272,0.282093,971.699,53.3926,0.392985,954.309,53.3759,0.0833142,977.697,47.5332,0.52756,1001.14,256.563,0.833079,1010.07,250.781,0.761166,1001.28,247.639,0.784659,968.818,247.756,0.792565,957.106,244.83,0.833893,974.808,244.698,0.848993;865.842,59.4057,0.785022,856.836,79.9074,0.883983,836.406,79.8544,0.881592,836.314,124.103,0.833157,848.109,156.449,0.778529,865.857,79.9149,0.875531,880.35,118.194,0.627326,880.437,153.524,0.560385,857,150.704,0.879831,848.138,153.433,0.812728,848.145,212.422,0.778921,839.334,268.303,0.820143,862.893,150.696,0.851311,859.881,212.373,0.845261,856.903,262.456,0.843787,862.844,56.4422,0.8138,865.871,56.4773,0.362512,854.006,53.5183,0.787991,0,0,0,862.883,271.36,0.608089,862.976,268.424,0.614227,853.999,268.284,0.548712,856.837,280.062,0.686729,842.277,277.214,0.644015,836.469,271.328,0.729729
